time_ms,voltage,current,temperature
43000.0,3.883291293958454,22.72545887167369,25.0
44000.0,3.8807757231430537,22.673796067997355,25.0
45000.0,3.880110876178315,22.570960654089646,25.0
46000.0,3.879122838331791,22.77336125622793,25.0
47000.0,3.8866503056859556,22.307896197122055,25.0
48000.0,3.886886273416616,21.480951976197584,25.0
49000.0,3.887896752069833,20.461054512637677,25.0
50000.0,3.89874819530295,19.178690205329477,25.0
51000.0,3.902874947738655,17.567669679170756,25.0
52000.0,3.905392946652978,17.31903250880436,25.0
53000.0,3.9050643104179215,16.77886055935357,25.0
54000.0,3.9133004873401753,14.91812516687428,25.0
55000.0,3.916764565350081,14.856303841936375,25.0
56000.0,3.917794553428444,13.957342282130783,25.0
57000.0,3.921433530784415,13.163841732705592,25.0
58000.0,3.933877378621179,11.289453355439164,25.0
59000.0,3.9329032403260364,10.61119592635347,25.0
60000.0,3.936305079843887,9.7817823764284,25.0
61000.0,3.9418542921245283,9.415099046113568,25.0
62000.0,3.929366656192142,10.869683938565068,25.0
63000.0,3.9371346785648034,9.752044635778924,25.0
64000.0,3.9356324665808575,10.164484814730102,25.0
65000.0,3.9349208568366794,9.870713727263038,25.0
66000.0,3.930556824212636,10.791736439401062,25.0
67000.0,3.934546340627621,10.660180493540919,25.0
68000.0,3.937377788006464,9.898137468947702,25.0
69000.0,3.945922923063963,7.650774914770124,25.0
70000.0,3.947091269627853,7.9738936271759355,25.0
71000.0,3.951141771051284,7.525013718672925,25.0
72000.0,3.9481233829503095,6.975269274166248,25.0
73000.0,3.95791983793944,5.523096254892217,25.0
74000.0,3.958331241377773,6.182941160023829,25.0
75000.0,3.965662284754641,4.143632092286722,25.0
76000.0,3.966164080522839,4.10613286169167,25.0
77000.0,3.9613495810565245,4.645750636401032,25.0
78000.0,3.962994657206051,4.057395934703017,25.0
79000.0,3.96205177647354,5.004851329708053,25.0
80000.0,3.9650607862744622,4.185413078182984,25.0
81000.0,3.9646009762587897,3.977063857132964,25.0
82000.0,3.961479873701177,4.418453969588588,25.0
83000.0,3.958510227000662,4.480201505860151,25.0
84000.0,3.9601095692042314,4.902290963942331,25.0
85000.0,3.950526728997679,6.458480087264881,25.0
86000.0,3.9482429960199164,7.111067320807167,25.0
87000.0,3.9442149823684134,8.206859551265751,25.0
88000.0,3.945524417532454,7.968872969468034,25.0
89000.0,3.934945828666983,10.00951512046145,25.0
90000.0,3.938566228434774,9.856306146095664,25.0
91000.0,3.9315174083199476,10.787204139422293,25.0
92000.0,3.9324783086180135,9.783607076408702,25.0
93000.0,3.932877747869183,9.632258353828863,25.0
94000.0,3.9364979174552035,10.124892685779333,25.0
95000.0,3.9283405123659425,10.515726542434736,25.0
96000.0,3.931526217558063,10.080504788357672,25.0
97000.0,3.9367512361049863,9.707235587938332,25.0
98000.0,3.938370181612043,9.329390142961666,25.0
99000.0,3.934778062352949,9.299239892541285,25.0
100000.0,3.9304083861718575,10.251341424937433,25.0
101000.0,3.9252136728262195,10.494856516642903,25.0
102000.0,3.929323881942659,9.917852703687355,25.0
103000.0,3.932469459168808,9.462817570885782,25.0
104000.0,3.9281142619476808,10.436521076310854,25.0
105000.0,3.932635469600357,9.359803027642714,25.0
106000.0,3.9319647475102433,9.643465952470365,25.0
107000.0,3.932500539814972,10.31050892677005,25.0
108000.0,3.9359973956802365,8.874929413212705,25.0
109000.0,3.928901764168667,10.193184798783152,25.0
110000.0,3.9304862607535678,9.709179581795249,25.0
111000.0,3.9282002539112955,10.054639848738907,25.0
112000.0,3.9312536577952892,9.962149236889589,25.0
113000.0,3.9279866588272125,9.682518355057237,25.0
114000.0,3.9324218777652766,9.099615823446955,25.0
115000.0,3.9379381145243393,7.568694264596789,25.0
116000.0,3.938514423384529,7.893661634440608,25.0
117000.0,3.943693157590587,6.836335380719047,25.0
118000.0,3.9480594317198405,6.253916108397659,25.0
119000.0,3.9504754219326608,5.854367468915183,25.0
120000.0,3.952562485824049,5.197641688146308,25.0
121000.0,3.9513510846509177,5.800983425261562,25.0
122000.0,3.9496746068178585,6.097534786533219,25.0
123000.0,3.9468068203229247,6.135302073019644,25.0
124000.0,3.939073109838296,7.678542922586573,25.0
125000.0,3.930853814397256,8.365138973683761,25.0
126000.0,3.93128758348376,9.14459591672042,25.0
127000.0,3.9202255132710495,11.1870852094769,25.0
128000.0,3.9122369433254294,12.062759412960322,25.0
129000.0,3.908812226431322,13.198057823441733,25.0
130000.0,3.904184123235906,14.621773801844968,25.0
131000.0,3.888791499384378,16.758195584725733,25.0
132000.0,3.8856860756311336,18.319050657394886,25.0
133000.0,3.873570608945436,20.33517163887849,25.0
134000.0,3.8673858956644964,21.202354974436982,25.0
135000.0,3.8568642937946245,23.248841940964258,25.0
136000.0,3.854158502923251,24.077739271979357,25.0
137000.0,3.846682159005539,24.56371012430033,25.0
138000.0,3.8590123324333674,23.379653945610563,25.0
139000.0,3.8411415198013494,25.710412082619346,25.0
140000.0,3.8404391483240428,25.75826727224421,25.0
141000.0,3.8413921627395466,26.250003111817296,25.0
142000.0,3.8380624791355125,26.629431946434945,25.0
143000.0,3.836721823560533,26.995826257085014,25.0
144000.0,3.8341611773911537,27.278724403438954,25.0
145000.0,3.8325860989612237,27.207208218933918,25.0
146000.0,3.831445450963171,26.655839164020502,25.0
147000.0,3.827105188265669,27.723932766758765,25.0
148000.0,3.8289371249433883,27.49952819236858,25.0
149000.0,3.8227989314199764,28.51541333185127,25.0
150000.0,3.8213760079534405,27.855616747002312,25.0
151000.0,3.826127471831524,28.017069303635836,25.0
152000.0,3.8295640029043465,27.47659113882385,25.0
153000.0,3.8281704690430742,27.523078896763415,25.0
154000.0,3.8221894410949027,27.600890282365214,25.0
155000.0,3.829251821931387,26.643977281071457,25.0
156000.0,3.8203919785964526,27.26935985046007,25.0
157000.0,3.8299924809086168,26.751411550225757,25.0
158000.0,3.828717198743544,25.432419492599454,25.0
159000.0,3.8420420595799682,23.591530857785173,25.0
160000.0,3.842001197716347,23.792862475106052,25.0
161000.0,3.850027810138914,22.130448826830648,25.0
162000.0,3.8544273964011713,20.77059017838514,25.0
163000.0,3.8557541339940786,19.70259976854503,25.0
164000.0,3.8586825774311326,19.556780307393367,25.0
165000.0,3.8681515729734746,17.50686915412142,25.0
166000.0,3.873936989889722,16.524557418552984,25.0
167000.0,3.8836091881804258,14.762456246403376,25.0
168000.0,3.879249824647685,15.436672702232931,25.0
169000.0,3.887670574915046,14.26590165987806,25.0
170000.0,3.887630307281817,13.62462091542934,25.0
171000.0,3.890896137536318,12.48932626314678,25.0
172000.0,3.895161250026265,12.386822691981706,25.0
173000.0,3.8946143324695393,11.661871074032371,25.0
174000.0,3.8968001961483356,11.410031484814187,25.0
175000.0,3.899758208451038,10.725920674522008,25.0
176000.0,3.899065279326855,9.825950875299476,25.0
177000.0,3.898661775155854,10.889827686170939,25.0
178000.0,3.9065866118409125,9.26020838561091,25.0
179000.0,3.901742849586304,9.987040270983595,25.0
180000.0,3.902098294611019,9.897738755800171,25.0
181000.0,3.9016820448062925,9.478569929507747,25.0
182000.0,3.9000595245177907,10.30656156816829,25.0
183000.0,3.9046988909581652,9.899835149295216,25.0
184000.0,3.9017039386716106,9.78156583720136,25.0
185000.0,3.898399241265022,10.259920865488821,25.0
186000.0,3.900484961213019,9.761710479720794,25.0
187000.0,3.900847940470547,10.694489987419153,25.0
188000.0,3.896453047602916,10.175727538093657,25.0
189000.0,3.902685699823661,9.76283350658278,25.0
190000.0,3.9046706714353348,9.027867512007228,25.0
191000.0,3.906492350303102,9.346123401549427,25.0
192000.0,3.8990733550000503,10.543415392384182,25.0
193000.0,3.8988771803442557,9.974697968444328,25.0
194000.0,3.896324564561308,9.858437467160233,25.0
195000.0,3.8972258757571066,10.821625807121348,25.0
196000.0,3.904350492062739,9.358675377963051,25.0
197000.0,3.8972685623549714,9.70717110007932,25.0
198000.0,3.90046464577908,9.763706161620759,25.0
199000.0,3.8945025309408994,10.29316864076565,25.0
200000.0,3.8974414802355226,9.668232400847977,25.0
201000.0,3.895429316943007,9.693291075692986,25.0
202000.0,3.9027718875903705,9.197425301557443,25.0
203000.0,3.8974949010619353,9.946135859544187,25.0
204000.0,3.901667360002436,9.155599534350975,25.0
205000.0,3.910603928559571,7.709690766345416,25.0
206000.0,3.911084547950628,7.264840596055322,25.0
207000.0,3.917940020420683,5.826965424865513,25.0
208000.0,3.9192905856763014,5.596143199875562,25.0
209000.0,3.913711354576678,5.960910954720932,25.0
210000.0,3.9210815333714577,4.871712944326932,25.0
211000.0,3.915024942390163,5.59207861599722,25.0
212000.0,3.9245472778745913,3.7846292712654446,25.0
213000.0,3.9233852001309857,4.323010836152514,25.0
214000.0,3.927679503225633,3.9059021239688745,25.0
215000.0,3.927242224093699,4.374062405340795,25.0
216000.0,3.921275631980766,4.290055222399698,25.0
217000.0,3.9235118752394538,4.326636667000412,25.0
218000.0,3.9215980145117277,4.591966182508884,25.0
219000.0,3.9102786043410376,7.074149416660088,25.0
220000.0,3.915075262724412,6.104601812018654,25.0
221000.0,3.915958220379153,5.812154069484157,25.0
222000.0,3.9060507659982284,7.235279837593532,25.0
223000.0,3.901359785407403,8.685195728659995,25.0
224000.0,3.901008089401297,8.914957177647235,25.0
225000.0,3.889166890322232,10.680223101242621,25.0
226000.0,3.8948014049006963,10.50119913642198,25.0
227000.0,3.8930224594309983,9.923830682087882,25.0
228000.0,3.8927978023637557,9.763892028611979,25.0
229000.0,3.8957669369050816,9.497599496486151,25.0
230000.0,3.893680183754135,9.650016728843338,25.0
231000.0,3.893173750404452,9.263428462667187,25.0
232000.0,3.888950547752952,10.602198145766542,25.0
233000.0,3.8909865686972354,10.79535039356303,25.0
234000.0,3.8986709816938885,9.371930965136134,25.0
235000.0,3.893131834144928,9.409158512156768,25.0
236000.0,3.8973288267067576,9.115744071456541,25.0
237000.0,3.893563676127885,9.518072884633913,25.0
238000.0,3.8990053997684524,8.446831599358354,25.0
239000.0,3.895869472319533,9.42886052168404,25.0
240000.0,3.888725725699754,10.648457699900263,25.0
241000.0,3.8864834653470943,10.769210947640753,25.0
242000.0,3.8763736209902517,12.308804456244468,25.0
243000.0,3.874389610886231,12.57133583880314,25.0
244000.0,3.8659656242266367,14.62274408321621,25.0
245000.0,3.8657291656055524,14.758351803352289,25.0
246000.0,3.862686740599443,15.371304752677306,25.0
247000.0,3.8511159191277162,17.726835104500942,25.0
248000.0,3.856038385648438,16.740484804756917,25.0
249000.0,3.851024741580431,16.31374717554222,25.0
250000.0,3.8535900701652275,17.048834141026052,25.0
251000.0,3.849707141056233,16.967255734276115,25.0
252000.0,3.850546342560222,17.5865853040928,25.0
253000.0,3.853028105211271,16.698999853894193,25.0
254000.0,3.848136649268193,17.718644858558857,25.0
255000.0,3.844191853427333,17.95814387393837,25.0
256000.0,3.8478216316435843,17.479660085224825,25.0
257000.0,3.8392789533788187,18.24847495143083,25.0
258000.0,3.8451308337272523,18.17979854811224,25.0
259000.0,3.831399656365025,20.27262929782339,25.0
260000.0,3.831146004759226,19.32754096890655,25.0
261000.0,3.834117587974424,20.105241115785333,25.0
262000.0,3.832824908722702,20.518134948790145,25.0
263000.0,3.821555756519808,21.657161604032808,25.0
264000.0,3.8202389873128184,22.65721032709995,25.0
265000.0,3.809513914408401,23.91383378275633,25.0
266000.0,3.8048943630392005,24.12189790477641,25.0
267000.0,3.8025452441006475,25.245083292921866,25.0
268000.0,3.8018660131495037,25.53932529851987,25.0
269000.0,3.7949617162498805,26.72659190643886,25.0
270000.0,3.7810353645474204,29.37790377913797,25.0
271000.0,3.7851603797093145,28.49595322142973,25.0
272000.0,3.7892767391278053,27.510682095790262,25.0
273000.0,3.7897887256411398,27.10969150994833,25.0
274000.0,3.7883535419626297,27.11886539790867,25.0
275000.0,3.7871210953438106,27.375819443446368,25.0
276000.0,3.787521842195447,27.136381187492365,25.0
277000.0,3.7905206739930026,26.432267376484205,25.0
278000.0,3.791476124581795,25.800531004197993,25.0
279000.0,3.7872642104723595,26.74930668801486,25.0
280000.0,3.7925784807723066,25.814299993767456,25.0
281000.0,3.796971367133698,24.90878621323367,25.0
282000.0,3.7979401213465795,24.451975294841017,25.0
283000.0,3.800783445012241,23.723862076662645,25.0
284000.0,3.8107546889405803,21.90858413558454,25.0
285000.0,3.8064289405995297,22.785752974904163,25.0
286000.0,3.812023576138028,21.509078709611558,25.0
287000.0,3.810086042084258,20.826424889380675,25.0
288000.0,3.815031910380924,20.260003338569337,25.0
289000.0,3.817343456971591,20.169653487626142,25.0
290000.0,3.8252772766167995,18.414734595796187,25.0
291000.0,3.829986120810594,17.454688265474804,25.0
292000.0,3.8279244095974754,17.64118561295061,25.0
293000.0,3.831345655478185,16.409268701670456,25.0
294000.0,3.847992906760603,13.835368899945378,25.0
295000.0,3.847250625062552,12.887820790537837,25.0
296000.0,3.8621875052239907,10.779764842796947,25.0
297000.0,3.866637300619462,9.439754945246099,25.0
298000.0,3.875292697315903,7.083081976031047,25.0
299000.0,3.879547316470811,6.630429915413108,25.0
300000.0,3.888720599143163,5.405477054351626,25.0
301000.0,3.8882631601468263,4.7554334904123685,25.0
302000.0,3.888400431678619,4.457395623191596,25.0
303000.0,3.901695663480253,2.1467310497289955,25.0
304000.0,3.890651912607311,4.133969912418895,25.0
305000.0,3.889970223113378,4.07843082358048,25.0
306000.0,3.8925448944245624,4.220138148805909,25.0
307000.0,3.892810819435202,4.2919467272194805,25.0
308000.0,3.886205520521188,5.053457052126534,25.0
309000.0,3.8847722486325407,5.747189749699804,25.0
310000.0,3.8814988485186537,6.011380261610448,25.0
311000.0,3.879049087516588,6.5888223447458225,25.0
312000.0,3.871416793820092,8.174457047014812,25.0
313000.0,3.8758748431901995,7.79349231146341,25.0
314000.0,3.8642928172644897,9.680038993151504,25.0
315000.0,3.859016744011473,10.088406231865251,25.0
316000.0,3.8642692121470437,9.597847177358787,25.0
317000.0,3.8612903502215876,9.855009051965343,25.0
318000.0,3.8621501493795423,9.540003198593901,25.0
319000.0,3.8571980046062735,10.33753225920472,25.0
320000.0,3.859407016944216,10.173950880985236,25.0
321000.0,3.8613688535346555,9.72160191242341,25.0
322000.0,3.861826467431141,9.448890850472889,25.0
323000.0,3.8561230830508215,10.150858046750535,25.0
324000.0,3.8536202224282654,10.478692803420966,25.0
325000.0,3.859729472940715,9.94308182530906,25.0
326000.0,3.8582725457346014,10.209176250444612,25.0
327000.0,3.8640353750007197,9.811986424725129,25.0
328000.0,3.8579788966367827,10.033784603004714,25.0
329000.0,3.8610472357170447,9.854358544303155,25.0
330000.0,3.859706611380081,10.14702107148749,25.0
331000.0,3.861472057681069,9.245113743482136,25.0
332000.0,3.8561519172487113,10.322095261594844,25.0
333000.0,3.8570883907998907,9.885033759198343,25.0
334000.0,3.8598014743441835,10.179304033824693,25.0
335000.0,3.8547493010050102,9.829844936266895,25.0
336000.0,3.8558108831577242,10.160180594687052,25.0
337000.0,3.8619088817503386,9.46371859793554,25.0
338000.0,3.855147720005461,10.176038363779496,25.0
339000.0,3.865365397602987,7.90075756127482,25.0
340000.0,3.869155236121289,7.428259732656388,25.0
341000.0,3.870210218485485,7.301003658054512,25.0
342000.0,3.8706059939062136,7.204709628837459,25.0
343000.0,3.8760379704210357,5.971112928150016,25.0
344000.0,3.8809542669379744,5.147981250720144,25.0
345000.0,3.886511406463666,4.0913025056717345,25.0
346000.0,3.8810630971031146,4.341258540384212,25.0
347000.0,3.8832848711871026,4.168287136822978,25.0
348000.0,3.8821375904251556,4.878152950460061,25.0
349000.0,3.8840813075902405,4.314717648688317,25.0
350000.0,3.8884153613194274,3.326607044462521,25.0
351000.0,3.8793129905353867,5.307050449850671,25.0
352000.0,3.8842378346046234,4.409730784455593,25.0
353000.0,3.879635235796127,4.586044707317575,25.0
354000.0,3.8703303017682473,6.278542373179092,25.0
355000.0,3.8711342843795227,6.118396461732274,25.0
356000.0,3.8744274438851196,6.636783114911743,25.0
357000.0,3.8632888326712655,7.668973136012791,25.0
358000.0,3.8592552862698826,8.76862025528587,25.0
359000.0,3.8546883626681407,9.66162949646439,25.0
360000.0,3.8586471200616446,9.312398799973618,25.0
361000.0,3.8397514080286883,11.941287947508783,25.0
362000.0,3.8408087443211363,12.354943132815572,25.0
363000.0,3.841677740963797,12.626219839717582,25.0
364000.0,3.837656337126098,13.333080508958968,25.0
365000.0,3.8317351276631055,14.174236596466283,25.0
366000.0,3.8228223846895637,15.6239951175371,25.0
367000.0,3.823989999733091,16.126614944720615,25.0
368000.0,3.8127016998529726,16.938822592721113,25.0
369000.0,3.8094278622100175,18.57745619778263,25.0
370000.0,3.8050341828366085,19.18228367191314,25.0
371000.0,3.8026425047258363,19.606217001058617,25.0
372000.0,3.794839439346389,20.94725833935719,25.0
373000.0,3.7889191871193986,22.0114563520499,25.0
374000.0,3.7924398815802687,21.49710275814462,25.0
375000.0,3.7831357972635464,22.426276119286737,25.0
376000.0,3.775328819490676,23.84791777870304,25.0
377000.0,3.7751017345654376,24.348097589132973,25.0
378000.0,3.7726877309286757,24.675655326968062,25.0
379000.0,3.767339537474983,25.67728081679684,25.0
380000.0,3.772771788900413,25.044351403560363,25.0
381000.0,3.7665898204660593,25.298548518505054,25.0
382000.0,3.7651136976709,26.01056455892836,25.0
383000.0,3.7616033273065552,26.447180882252955,25.0
384000.0,3.7698324323358725,25.473503760858677,25.0
385000.0,3.7636264871534264,25.090934935036863,25.0
386000.0,3.7687093228144204,24.302327376943005,25.0
387000.0,3.770137508034984,23.94146404466017,25.0
388000.0,3.7766980317889804,23.23105028437845,25.0
389000.0,3.7708871195805678,23.4310002068148,25.0
390000.0,3.7764566957914245,23.201293111285,25.0
391000.0,3.7809540237137815,22.1720055284225,25.0
392000.0,3.779963172876846,21.975986861237608,25.0
393000.0,3.7808814417891745,21.520742472246887,25.0
394000.0,3.774627267010273,21.875937458912023,25.0
395000.0,3.779372681084451,21.522346374499595,25.0
396000.0,3.772218859409754,22.209756645710964,25.0
397000.0,3.780577181964482,20.86394738083586,25.0
398000.0,3.7772980491671677,21.650844051832095,25.0
399000.0,3.775028044057033,21.801244182349564,25.0
400000.0,3.778298569068173,21.5515115245052,25.0
401000.0,3.772362761125545,22.20832170130979,25.0
402000.0,3.7730456523435483,21.40262471579904,25.0
403000.0,3.7635764064719166,23.394204686688134,25.0
404000.0,3.7702331546920678,21.870546026189505,25.0
405000.0,3.765062638679501,23.187825691640317,25.0
406000.0,3.7761817164321667,21.483789574989853,25.0
407000.0,3.772110695774142,21.90320855451292,25.0
408000.0,3.7788557087030084,20.387747527960027,25.0
409000.0,3.7776658571220243,19.8827140838516,25.0
410000.0,3.7888014461548596,19.02667187785337,25.0
411000.0,3.7850947932177688,18.72219604282424,25.0
412000.0,3.797366465731989,17.160485850292993,25.0
413000.0,3.8013734778135673,14.967031236823424,25.0
414000.0,3.8005548620728256,15.182276503716881,25.0
415000.0,3.80870181455085,14.750598973389888,25.0
416000.0,3.8071580163435357,13.522176332284511,25.0
417000.0,3.811444075071348,13.200730796384585,25.0
418000.0,3.8136867943358723,12.38917583680496,25.0
419000.0,3.820058738742635,10.868161307423106,25.0
420000.0,3.8338246372351565,9.255177302808761,25.0
421000.0,3.8200984916750436,10.692082555002948,25.0
422000.0,3.824410415420748,10.541526750053409,25.0
423000.0,3.8280392304144235,9.850404432866489,25.0
424000.0,3.817563522687644,11.054144205696376,25.0
425000.0,3.821683335266017,9.825562269953668,25.0
426000.0,3.823662902831658,9.431440139790812,25.0
427000.0,3.8229566797496006,9.922063283124498,25.0
428000.0,3.823783186390039,10.120378015288154,25.0
429000.0,3.832960674316995,8.283803133822172,25.0
430000.0,3.828524222396776,8.923491678917747,25.0
431000.0,3.839430994067785,6.734907515998632,25.0
432000.0,3.840358054563761,6.950499624435793,25.0
433000.0,3.844018752564207,6.10428096434759,25.0
434000.0,3.847647528836242,5.194906948568277,25.0
435000.0,3.844791505668818,5.344114066652247,25.0
436000.0,3.8557442186913184,3.6869974781651975,25.0
437000.0,3.848617286965915,4.857011535810621,25.0
438000.0,3.850928287624269,4.001026613305237,25.0
439000.0,3.852521810961835,3.7324374129536673,25.0
440000.0,3.8523812106196473,4.4657405059467905,25.0
441000.0,3.8517234237951516,4.823610409028697,25.0
442000.0,3.8460205191529324,4.992133437516815,25.0
443000.0,3.8376429534091154,6.025526475192224,25.0
444000.0,3.842556679935275,6.081494085160683,25.0
445000.0,3.8359187826678145,6.785027658090927,25.0
446000.0,3.840207850140568,6.550552446012497,25.0
447000.0,3.832530011375572,7.612842030076187,25.0
448000.0,3.8324932764339277,8.62766715626077,25.0
449000.0,3.825419574315471,9.156090275887955,25.0
450000.0,3.821818213110144,10.150817616586604,25.0
451000.0,3.8170395943942785,10.213052383067284,25.0
452000.0,3.8125527149196534,10.422121958840767,25.0
453000.0,3.820588765021416,9.949195554614988,25.0
454000.0,3.821235469661144,9.825100392304059,25.0
455000.0,3.8231242305066564,9.585842174891726,25.0
456000.0,3.82051580642498,9.554133836928864,25.0
457000.0,3.8136612734129742,10.586225613673161,25.0
458000.0,3.815944819671669,9.957739255998774,25.0
459000.0,3.8178461975022984,10.393472190545271,25.0
460000.0,3.823161649421109,9.351318076828624,25.0
461000.0,3.8214077324026667,9.030915946080409,25.0
462000.0,3.8197029569613097,9.475454384500019,25.0
463000.0,3.8136270903737244,10.573313483754752,25.0
464000.0,3.8112815688382766,10.53403871991623,25.0
465000.0,3.817103232895355,10.166019303926042,25.0
466000.0,3.821032711163276,9.59891492492002,25.0
467000.0,3.8170268642898373,9.934598679217073,25.0
468000.0,3.814850718344889,9.851119760100534,25.0
469000.0,3.8172233970374316,9.827513326952342,25.0
470000.0,3.8255584371556983,8.746965081342184,25.0
471000.0,3.8227970965390696,9.571036807018901,25.0
472000.0,3.817217786502047,9.904945562158883,25.0
473000.0,3.812733350286022,10.339675052441315,25.0
474000.0,3.817670691376154,8.832901384659303,25.0
475000.0,3.8192992225409,8.64832328317743,25.0
476000.0,3.830353340580411,6.986317168904938,25.0
477000.0,3.834042173673132,6.346944195621235,25.0
478000.0,3.84630218020312,3.8823389122188647,25.0
479000.0,3.8370803173309187,5.5036006479631725,25.0
480000.0,3.836542663910201,5.077395407963057,25.0
481000.0,3.830459243245248,6.2608236197519425,25.0
482000.0,3.8360060591448946,5.816357375765356,25.0
483000.0,3.8285508926023475,6.8957660766130395,25.0
484000.0,3.830186464684358,7.393301495244556,25.0
485000.0,3.8206712984901072,8.161767761311923,25.0
486000.0,3.820114649701028,9.499412817609661,25.0
487000.0,3.808290987392695,10.885359551977437,25.0
488000.0,3.799159404241151,13.024753154369005,25.0
489000.0,3.7954567447261,13.714065843734135,25.0
490000.0,3.7888831327980523,14.74800193704676,25.0
491000.0,3.7755196443745973,16.69492595899214,25.0
492000.0,3.7704857567281183,18.24850036058973,25.0
493000.0,3.7687001044372006,19.33582687600763,25.0
494000.0,3.7504879806108606,21.78092912201384,25.0
495000.0,3.7489230846739887,21.78374761586953,25.0
496000.0,3.744310894201913,23.269834544551564,25.0
497000.0,3.738209797315024,24.321160339040105,25.0
498000.0,3.7381111335827573,23.893089639010597,25.0
499000.0,3.7318039415880344,25.27669709733933,25.0
500000.0,3.7270590034862883,26.234903793216777,25.0
501000.0,3.7265294379428804,26.26495306751909,25.0
502000.0,3.7304954893992015,25.598738266078367,25.0
503000.0,3.7268719861692428,26.440350163232,25.0
504000.0,3.7192389482217707,27.73516899456489,25.0
505000.0,3.7195997575990605,27.535832495735875,25.0
506000.0,3.7214057695987424,27.60172734396351,25.0
507000.0,3.7177071771497445,27.99899042807021,25.0
508000.0,3.707825842569357,28.261918591631858,25.0
509000.0,3.7155737214366256,27.62109900728333,25.0
510000.0,3.711435461601901,27.854799959963522,25.0
511000.0,3.711702774107723,28.04678845041574,25.0
512000.0,3.7161587141151107,27.629415255735264,25.0
513000.0,3.7132598067995257,27.711664351443847,25.0
514000.0,3.709541000088991,28.255592693799507,25.0
515000.0,3.7192404591203294,26.90275494085721,25.0
516000.0,3.7071721345461826,28.08234864788034,25.0
517000.0,3.711131159970408,27.744119865640627,25.0
518000.0,3.724748710601828,25.168559676119976,25.0
519000.0,3.7254468147746835,24.720135957927585,25.0
520000.0,3.7276483128174616,23.70768219298875,25.0
521000.0,3.7385080645341193,21.89880530254911,25.0
522000.0,3.745906490913399,20.665054133151894,25.0
523000.0,3.74941515526044,19.701969235104237,25.0
524000.0,3.752367924120537,19.01813138050849,25.0
525000.0,3.7606837202710617,17.2761027191777,25.0
526000.0,3.7594071323403018,17.394594692868743,25.0
527000.0,3.7650303576900597,15.650979682410386,25.0
528000.0,3.7720333271463318,14.561715527013233,25.0
529000.0,3.773376591299643,14.531787510721653,25.0
530000.0,3.771637697305872,13.404294079456932,25.0
531000.0,3.7828883726347637,12.650133285384749,25.0
532000.0,3.786236228914756,11.762925106184625,25.0
533000.0,3.780059457002629,12.38339046343154,25.0
534000.0,3.784861895886952,11.509347740754698,25.0
535000.0,3.7897658428390617,10.700311485753756,25.0
536000.0,3.795420128595896,9.774295273979073,25.0
537000.0,3.789715156245913,10.561876283150259,25.0
538000.0,3.7971198799423,9.655818157865003,25.0
539000.0,3.797456222530154,9.249035630733495,25.0
540000.0,3.791818066926335,9.86042424726612,25.0
541000.0,3.7908534521557873,10.140735551295311,25.0
542000.0,3.789549102300735,10.641240616841582,25.0
543000.0,3.7928415780460676,10.141225912642625,25.0
544000.0,3.791236584427276,10.403009763585375,25.0
545000.0,3.794556618128399,9.387058647388423,25.0
546000.0,3.7918578876524576,9.988733911266221,25.0
